Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,MntTotal,MntRegularProds
"$42,014",1,0,56,$244,$15,$108,$4,$15,$50,6,7,1,6,8,0,1,43,$386,$336
"$38,201",0,1,19,$233,$0,$23,$0,$0,$12,4,5,1,5,8,0,0,60,$256,$244
"$45,203",2,0,4,$35,$3,$67,$10,$8,$24,1,3,1,3,6,0,1,38,$123,$99
"$81,574",0,0,89,"$1,252",$0,$465,$46,$35,$0,1,4,5,8,1,0,0,73,"$1,798","$1,798"
"$34,935",0,0,71,$34,$4,$66,$3,$10,$20,1,2,1,4,7,0,0,28,$117,$97
"$60,482",0,1,81,$255,$43,$134,$37,$14,$24,1,7,2,7,7,0,0,44,$483,$459
"$34,633",2,1,31,$8,$1,$5,$0,$0,$1,1,1,0,2,6,0,0,64,$14,$13
"$78,093",0,0,53,$368,$32,$639,$13,$43,$10,1,4,7,5,1,0,0,73,"$1,095","$1,085"
"$82,460",0,0,78,$255,$47,$573,$52,$32,$15,1,5,3,6,1,0,0,70,$959,$944
"$45,903",0,1,80,$33,$8,$10,$2,$10,$3,2,2,1,3,4,0,0,54,$63,$60
"$81,361",0,0,18,$163,$23,$424,$27,$65,$76,1,3,10,13,1,0,1,33,$702,$626
"$35,860",1,1,37,$15,$0,$8,$4,$2,$20,2,1,1,2,5,0,1,47,$29,$9
"$40,442",1,1,52,$45,$12,$52,$25,$22,$13,4,3,1,4,7,0,1,68,$156,$143
"$61,482",0,0,39,$48,$58,$68,$16,$66,$43,1,3,2,6,2,0,0,55,$256,$213
"$34,968",1,0,11,$158,$6,$45,$8,$2,$2,7,3,2,5,7,0,0,40,$219,$217
"$75,794",0,0,33,$754,$160,$625,$63,$32,$48,1,7,5,12,3,0,0,33,"$1,634","$1,586"
"$31,497",0,1,22,$108,$1,$28,$13,$1,$4,2,3,1,4,8,0,0,58,$151,$147
"$74,268",0,0,83,$199,$66,$315,$97,$174,$41,1,4,3,5,2,0,0,65,$851,$810
"$13,724",1,0,43,$2,$7,$5,$2,$15,$27,1,2,0,2,9,0,0,32,$31,$4
"$45,143",0,1,74,$202,$5,$74,$11,$5,$14,3,6,1,5,7,0,0,55,$297,$283
"$52,569",0,1,54,$85,$0,$3,$0,$0,$7,1,2,0,4,3,0,0,53,$88,$81
"$48,432",0,1,3,$322,$3,$50,$4,$3,$42,5,7,1,6,8,0,1,47,$382,$340
"$17,144",1,1,96,$18,$2,$19,$0,$2,$6,5,3,0,4,7,0,0,60,$41,$35
"$36,108",1,0,68,$141,$8,$129,$3,$11,$47,3,7,1,4,9,0,0,36,$292,$245
"$76,445",1,0,2,$739,$107,$309,$140,$80,$35,1,2,5,13,6,0,0,49,"$1,375","$1,340"
"$36,663",1,0,40,$18,$0,$6,$3,$3,$5,1,1,1,3,2,0,0,45,$30,$25
"$53,843",0,1,64,$378,$0,$88,$19,$4,$73,4,8,5,3,7,0,0,55,$489,$416
"$90,226",0,0,26,"$1,083",$108,$649,$253,$151,$108,1,4,7,12,2,0,0,64,"$2,244","$2,136"
"$70,638",0,0,69,"$1,016",$12,$215,$16,$12,$63,1,4,5,10,3,0,0,65,"$1,271","$1,208"
"$44,512",1,1,57,$23,$1,$6,$0,$0,$2,2,1,0,3,4,0,0,60,$30,$28
"$27,116",1,1,78,$12,$1,$21,$2,$2,$3,2,2,0,3,7,0,0,59,$38,$35
"$54,072",1,1,71,$35,$0,$4,$0,$0,$0,1,2,0,2,8,0,0,57,$39,$39
"$71,855",0,1,59,$548,$31,$422,$0,$112,$28,4,5,5,11,3,0,0,43,"$1,113","$1,085"
"$51,250",1,0,28,$342,$32,$230,$34,$32,$40,5,10,5,4,9,0,0,30,$670,$630
"$60,432",0,1,61,$365,$3,$15,$4,$3,$11,5,7,2,5,6,0,0,47,$390,$379
"$65,526",0,1,22,$397,$19,$69,$12,$0,$9,1,4,4,8,2,0,0,56,$497,$488
"$68,655",0,0,95,$456,$19,$832,$75,$118,$38,1,4,5,11,3,0,0,32,"$1,500","$1,462"
"$12,393",0,0,38,$5,$6,$15,$11,$7,$13,1,2,0,3,9,0,0,42,$44,$31
"$64,509",0,0,19,$836,$185,$575,$24,$25,$77,1,6,3,9,4,0,1,30,"$1,645","$1,568"
"$33,955",1,0,92,$100,$2,$128,$23,$7,$10,4,5,1,5,8,0,0,45,$260,$250
"$31,353",1,1,24,$10,$0,$10,$3,$1,$7,2,1,1,2,8,0,1,43,$24,$17
"$55,434",1,0,21,$238,$115,$215,$169,$69,$76,3,5,3,13,4,0,0,36,$806,$730
"$28,359",1,0,35,$6,$0,$5,$2,$1,$2,1,1,0,2,7,0,0,37,$14,$12
"$57,100",1,0,9,$158,$11,$99,$15,$11,$17,2,3,2,7,3,0,0,33,$294,$277
"$69,139",0,1,23,$86,$12,$75,$33,$15,$6,1,4,1,5,4,0,0,55,$221,$215
"$52,973",0,1,92,$856,$0,$76,$12,$9,$199,7,9,6,9,8,0,0,64,$953,$754
"$51,717",0,1,55,$98,$1,$17,$0,$1,$5,1,3,0,4,7,0,0,55,$117,$112
"$18,793",1,0,14,$4,$16,$20,$0,$17,$20,3,2,0,4,8,0,0,49,$57,$37
"$66,664",0,0,78,$398,$96,$447,$220,$96,$32,1,5,7,6,3,0,0,38,"$1,257","$1,225"
"$50,664",1,1,64,$313,$8,$104,$6,$4,$126,9,8,1,6,9,0,0,61,$435,$309
"$54,414",1,1,49,$109,$18,$16,$24,$26,$18,4,3,1,5,4,0,0,57,$193,$175
"$54,549",0,1,8,$216,$2,$6,$0,$0,$9,2,5,1,4,7,0,0,68,$224,$215
"$47,111",0,1,35,$595,$71,$153,$120,$112,$41,6,3,2,10,9,0,0,49,"$1,051","$1,010"
"$41,003",0,0,11,$123,$133,$142,$71,$44,$88,1,6,2,8,6,0,0,57,$513,$425
"$19,444",1,0,8,$16,$0,$23,$3,$2,$10,3,4,1,2,7,0,1,38,$44,$34
"$36,301",1,0,53,$11,$12,$35,$3,$5,$12,1,3,0,3,7,0,0,44,$66,$54
"$73,059",0,1,36,$410,$112,$420,$0,$82,$71,1,9,3,13,4,0,0,73,"$1,024",$953
"$42,731",1,0,64,$159,$2,$51,$6,$2,$24,3,4,1,5,5,0,0,51,$220,$196
"$52,854",1,1,43,$105,$0,$10,$0,$1,$0,2,2,1,4,5,0,0,61,$116,$116
"$22,775",1,0,40,$5,$1,$8,$0,$0,$1,1,1,0,2,8,0,0,42,$14,$13
"$46,681",0,2,52,$269,$15,$69,$15,$19,$38,2,4,6,4,5,0,0,72,$387,$349
"$59,821",0,1,11,$629,$0,$70,$0,$0,$35,6,11,2,7,8,0,0,65,$699,$664
"$50,002",0,1,21,$443,$5,$71,$21,$16,$82,2,8,2,7,7,0,0,66,$556,$474
"$69,755",0,0,23,$217,$77,$373,$111,$23,$93,1,3,6,12,1,0,0,75,$801,$708
"$44,078",1,1,17,$24,$1,$10,$2,$0,$4,2,2,0,3,5,0,0,51,$37,$33
"$30,560",1,0,6,$9,$1,$5,$4,$5,$7,1,1,0,3,7,0,0,44,$24,$17
"$35,924",1,1,56,$8,$0,$14,$2,$3,$7,1,1,0,3,5,0,0,51,$27,$20
"$64,140",0,2,71,"$1,459",$0,$61,$0,$15,$215,5,2,5,6,5,0,1,56,"$1,535","$1,320"
"$56,386",1,1,51,$230,$48,$214,$13,$32,$75,8,9,1,7,9,0,0,39,$537,$462
"$24,594",1,0,94,$1,$3,$6,$10,$0,$9,1,1,0,3,5,0,0,41,$20,$11
"$75,774",1,0,27,$340,$21,$134,$258,$14,$56,1,7,5,8,4,0,0,39,$767,$711
"$39,228",0,0,1,$7,$1,$6,$0,$3,$3,1,0,0,3,4,0,0,60,$17,$14
"$58,494",0,1,56,$298,$7,$68,$4,$0,$19,2,6,2,6,6,0,0,46,$377,$358
"$58,684",0,0,71,$479,$35,$179,$28,$7,$85,1,5,3,12,2,0,0,39,$728,$643
"$57,136",0,0,18,$267,$140,$599,$34,$12,$127,1,7,5,7,6,0,1,53,"$1,052",$925
"$56,551",1,1,48,$67,$4,$32,$17,$2,$16,3,2,1,4,4,0,0,70,$122,$106
"$22,448",1,0,86,$3,$1,$8,$23,$2,$18,3,2,1,3,3,0,0,38,$37,$19
"$82,014",0,0,48,$980,$37,$265,$35,$163,$31,1,3,6,12,6,0,1,59,"$1,480","$1,449"
"$34,213",1,1,2,$50,$4,$28,$6,$3,$26,3,3,1,2,9,0,1,57,$91,$65
"$25,358",0,1,57,$19,$0,$5,$0,$0,$8,2,1,0,3,6,0,0,73,$24,$16
"$35,544",1,0,77,$30,$5,$23,$4,$1,$4,1,2,0,3,7,0,0,42,$63,$59
"$36,634",0,1,0,$213,$9,$76,$4,$3,$30,3,5,2,5,7,0,0,66,$305,$275
"$62,670",0,1,57,$539,$30,$92,$80,$46,$38,1,5,3,13,3,0,0,66,$787,$749
"$50,334",0,1,24,$284,$16,$160,$84,$16,$134,6,7,4,6,6,0,0,48,$560,$426
"$72,066",0,0,55,"$1,003",$34,$536,$134,$51,$34,1,4,6,6,2,0,1,39,"$1,758","$1,724"
"$50,729",1,1,62,$239,$13,$143,$45,$4,$52,9,6,2,7,6,0,0,62,$444,$392
"$34,916",2,0,89,$51,$23,$82,$33,$0,$42,4,5,1,3,9,0,0,52,$189,$147
"$64,892",0,1,77,$527,$24,$230,$32,$24,$65,2,6,4,12,4,0,0,44,$837,$772
"$43,602",1,1,45,$19,$5,$12,$10,$3,$19,3,3,1,2,6,0,0,54,$49,$30
"$33,996",0,0,46,$40,$2,$15,$8,$0,$6,1,1,1,3,4,0,0,31,$65,$59
"$41,473",1,0,80,$21,$8,$20,$15,$3,$9,1,2,0,3,7,0,0,35,$67,$58
"$63,246",0,2,60,$593,$30,$91,$29,$22,$7,1,6,3,12,4,0,0,53,$765,$758
"$36,732",1,1,71,$21,$5,$3,$10,$1,$7,3,1,1,4,2,0,0,61,$40,$33
"$69,084",1,0,43,"$1,181",$107,$199,$39,$30,$30,2,7,3,13,8,0,0,50,"$1,556","$1,526"
"$77,766",0,1,97,"$1,004",$59,$265,$115,$59,$27,2,11,10,11,6,0,1,53,"$1,502","$1,475"
"$37,929",0,0,49,$202,$2,$46,$3,$2,$10,2,4,2,5,7,0,1,35,$255,$245
"$86,610",0,0,66,$446,$107,$768,$33,$196,$53,1,5,6,6,2,0,0,69,"$1,550","$1,497"
"$80,141",0,0,20,"$1,184",$102,$673,$52,$40,$40,1,7,4,10,6,0,1,34,"$2,051","$2,011"
"$72,635",0,0,54,$390,$22,$323,$104,$35,$107,1,6,8,6,3,0,0,65,$874,$767
"$69,016",0,1,61,$726,$53,$363,$123,$107,$161,4,8,9,13,5,0,0,50,"$1,372","$1,211"
"$20,193",0,0,18,$8,$8,$22,$24,$11,$9,1,1,1,4,4,0,0,29,$73,$64
"$27,573",1,0,45,$50,$15,$110,$39,$15,$15,4,5,1,4,8,0,0,45,$229,$214
"$15,862",1,0,26,$1,$1,$4,$11,$9,$10,1,1,0,3,8,0,0,41,$26,$16
"$49,544",1,0,0,$308,$0,$73,$0,$0,$23,2,5,1,8,7,0,0,44,$381,$358
"$33,228",1,0,28,$22,$2,$31,$7,$4,$5,1,2,0,3,7,0,0,40,$66,$61
"$70,440",0,0,49,$690,$117,$499,$76,$102,$88,1,5,10,7,3,0,0,42,"$1,484","$1,396"
"$38,232",1,1,84,$43,$5,$28,$7,$6,$33,4,3,1,3,5,0,0,49,$89,$56
"$22,554",1,1,38,$27,$0,$10,$0,$0,$4,4,2,0,4,5,0,0,65,$37,$33
"$23,536",1,0,53,$6,$0,$3,$0,$0,$1,1,0,0,3,3,0,0,37,$9,$8
"$49,413",0,1,88,$205,$7,$41,$3,$2,$46,2,4,2,5,5,0,0,68,$258,$212
"$42,231",1,1,99,$24,$0,$8,$0,$1,$4,1,1,0,3,5,0,0,51,$33,$29
"$78,789",0,0,12,$667,$50,$850,$21,$83,$83,1,4,6,5,2,0,1,40,"$1,671","$1,588"
"$56,534",0,1,35,$691,$7,$61,$10,$0,$46,4,10,4,7,8,0,1,52,$769,$723
"$58,350",0,1,5,$493,$26,$206,$116,$80,$80,4,8,3,12,6,0,0,49,$921,$841
"$81,217",0,0,77,$493,$70,$324,$146,$40,$84,1,3,7,11,1,0,0,31,"$1,073",$989
"$49,090",0,1,45,$494,$5,$82,$7,$0,$100,3,7,2,9,7,0,0,69,$588,$488
"$61,787",0,0,71,$621,$73,$414,$78,$48,$85,1,8,4,6,5,0,0,33,"$1,234","$1,149"
"$18,169",1,0,40,$9,$0,$5,$0,$0,$7,1,1,0,2,8,0,0,35,$14,$7
"$24,336",1,0,82,$1,$6,$2,$8,$2,$12,1,1,0,2,7,0,0,39,$19,$7
"$18,222",0,0,70,$12,$4,$19,$12,$6,$14,1,2,0,3,8,0,0,30,$53,$39
"$62,335",0,1,87,$243,$131,$217,$85,$6,$26,2,3,3,13,2,0,0,68,$682,$656
"$42,033",1,1,95,$11,$1,$4,$2,$0,$7,1,1,0,2,7,0,0,49,$18,$11
"$86,580",0,0,72,$532,$21,$127,$26,$20,$20,0,4,2,5,1,0,0,37,$726,$706
"$41,437",1,1,5,$29,$0,$2,$0,$0,$1,1,1,0,3,7,0,0,63,$31,$30
"$73,705",0,2,86,$612,$91,$520,$258,$107,$107,2,9,6,8,5,0,0,69,"$1,588","$1,481"
"$61,064",0,1,80,$387,$126,$342,$0,$45,$180,5,8,4,11,6,0,0,44,$900,$720
"$38,452",1,1,62,$56,$0,$14,$0,$0,$2,3,3,0,3,7,0,0,65,$70,$68
"$18,358",1,0,49,$6,$8,$19,$16,$4,$4,3,3,0,4,7,0,0,31,$53,$49
"$55,012",0,1,85,$582,$0,$65,$0,$0,$13,6,8,2,9,5,0,0,47,$647,$634
"$9,722",1,0,7,$6,$17,$16,$6,$16,$42,4,3,1,3,8,0,1,47,$61,$19
"$38,175",1,0,6,$70,$6,$69,$2,$3,$3,3,3,1,4,7,0,0,36,$150,$147
"$58,656",0,1,25,$962,$12,$194,$16,$24,$12,4,7,8,13,6,0,0,64,"$1,208","$1,196"
"$52,117",0,1,55,$112,$10,$107,$30,$0,$20,2,5,2,4,7,0,0,55,$259,$239
"$64,813",1,0,81,$293,$0,$124,$179,$97,$52,1,7,2,10,5,0,0,42,$693,$641
"$54,222",0,1,98,$199,$12,$31,$3,$12,$7,1,3,3,5,3,0,0,47,$257,$250
"$83,512",0,0,31,"$1,060",$61,$835,$80,$20,$101,1,4,7,10,1,0,1,34,"$2,056","$1,955"
"$77,520",0,1,30,$940,$44,$396,$0,$88,$58,1,8,7,7,4,0,1,61,"$1,468","$1,410"
"$41,154",0,1,98,$44,$2,$11,$2,$3,$7,1,1,0,4,5,0,0,42,$62,$55
"$80,398",0,0,92,$342,$51,$936,$207,$35,$26,1,5,8,12,3,0,0,54,"$1,571","$1,545"
"$18,746",1,0,41,$2,$10,$11,$12,$9,$20,2,3,0,3,6,0,0,28,$44,$24
"$35,196",1,0,68,$75,$12,$141,$43,$39,$187,6,6,1,5,8,0,0,36,$310,$123
"$60,230",0,1,78,$520,$20,$367,$39,$81,$40,2,6,3,6,5,0,0,64,"$1,027",$987
"$22,108",1,1,46,$5,$3,$9,$6,$2,$6,2,2,0,3,7,0,0,43,$25,$19
"$44,392",1,1,71,$87,$5,$71,$7,$12,$29,5,4,1,4,7,0,0,46,$182,$153
"$55,424",0,1,6,$462,$61,$184,$10,$53,$107,4,7,5,9,6,0,1,44,$770,$663
"$17,688",1,0,82,$2,$2,$1,$3,$1,$2,1,1,0,2,8,1,0,41,$9,$7
"$92,491",0,0,71,$979,$44,$935,$29,$25,$22,1,7,5,12,3,0,1,37,"$2,012","$1,990"
"$90,273",0,0,32,$704,$129,$853,$120,$74,$111,1,5,6,7,2,0,1,29,"$1,880","$1,769"
"$82,571",0,0,28,$861,$31,$558,$62,$95,$79,0,6,5,13,2,0,0,58,"$1,607","$1,528"
"$38,513",1,0,20,$172,$3,$115,$16,$0,$18,5,6,1,5,8,0,1,38,$306,$288
"$16,653",1,0,10,$5,$7,$31,$15,$4,$7,3,2,1,3,6,0,1,41,$62,$55
"$42,586",1,1,7,$194,$2,$56,$0,$0,$0,5,4,1,6,8,0,1,65,$252,$252
"$23,529",0,1,67,$9,$7,$13,$3,$2,$20,1,1,1,2,6,0,0,55,$34,$14
"$74,881",1,1,48,$505,$72,$270,$36,$27,$54,4,9,2,12,5,0,0,59,$910,$856
"$71,107",0,1,61,$533,$10,$217,$198,$174,$195,2,7,6,13,4,0,0,69,"$1,132",$937
"$46,910",1,1,36,$48,$0,$14,$0,$0,$6,2,2,0,3,6,0,0,56,$62,$56
"$18,690",0,0,77,$6,$1,$7,$23,$4,$19,1,1,1,2,8,0,0,61,$41,$22
"$37,244",1,1,90,$18,$2,$10,$0,$0,$25,1,1,1,2,7,0,0,65,$30,$5
"$82,427",0,0,35,$482,$147,$509,$104,$107,$107,1,3,5,12,1,0,0,54,"$1,349","$1,242"
"$75,342",0,1,38,$204,$97,$97,$21,$118,$26,1,5,2,10,4,0,0,62,$537,$511
"$70,044",0,1,46,"$1,073",$0,$250,$153,$14,$14,4,7,10,5,5,0,0,66,"$1,490","$1,476"
"$79,146",1,1,33,$245,$16,$223,$21,$43,$16,2,8,1,8,6,0,0,53,$548,$532
"$77,437",0,0,70,$560,$21,$442,$29,$44,$29,1,4,5,13,1,0,0,57,"$1,096","$1,067"
"$54,984",0,1,51,$173,$13,$131,$32,$3,$6,4,6,1,6,7,0,0,61,$352,$346
"$42,403",1,0,18,$22,$1,$11,$0,$5,$3,1,1,0,3,8,0,0,49,$39,$36
"$55,761",0,1,97,$136,$1,$12,$0,$3,$32,2,4,1,3,6,0,0,56,$152,$120
"$37,292",1,0,32,$275,$0,$86,$10,$23,$66,5,6,3,5,8,0,0,37,$394,$328
"$45,576",0,0,9,$56,$19,$29,$2,$14,$25,1,3,1,3,8,0,1,75,$120,$95
"$70,321",0,0,6,$303,$23,$751,$82,$26,$191,1,6,5,13,4,0,1,73,"$1,185",$994
"$58,086",0,1,80,$708,$7,$62,$0,$0,$15,2,11,3,7,8,0,0,51,$777,$762
"$81,795",0,0,74,$324,$132,$693,$27,$118,$88,1,4,11,7,2,0,0,68,"$1,294","$1,206"
"$28,389",0,0,49,$1,$5,$3,$7,$4,$8,1,1,0,2,7,0,0,73,$20,$12
"$66,835",0,0,21,$620,$26,$195,$34,$17,$141,1,6,4,13,2,0,0,74,$892,$751
"$69,901",0,1,95,$312,$21,$206,$102,$92,$149,3,7,3,10,5,0,0,51,$733,$584
"$80,360",0,0,56,"$1,493",$86,$454,$112,$43,$43,2,4,4,5,2,0,0,71,"$2,188","$2,145"
"$63,342",0,1,48,$918,$21,$118,$13,$10,$21,3,8,3,5,6,0,1,59,"$1,080","$1,059"
"$44,989",0,1,26,$98,$0,$106,$49,$10,$106,5,5,1,5,6,0,0,46,$263,$157
"$31,859",1,0,3,$3,$4,$7,$15,$8,$11,1,1,0,3,7,0,0,40,$37,$26
"$51,569",0,1,39,$380,$0,$47,$6,$0,$34,4,7,1,7,8,0,1,71,$433,$399
"$30,372",1,1,33,$15,$0,$12,$7,$3,$7,3,2,0,3,7,0,0,49,$37,$30
"$16,014",1,1,42,$3,$9,$4,$7,$8,$7,4,1,1,4,3,0,0,41,$31,$24
"$41,120",1,1,80,$24,$2,$23,$0,$8,$24,3,2,1,3,6,0,0,52,$57,$33
"$39,763",1,0,9,$80,$1,$60,$4,$6,$16,2,5,1,2,9,0,1,49,$151,$135
"$38,725",1,1,52,$31,$0,$6,$2,$1,$5,2,1,0,4,4,0,0,65,$40,$35
"$77,981",1,0,78,$138,$120,$204,$16,$126,$60,3,7,4,7,5,0,0,48,$604,$544
"$62,905",0,1,68,$166,$75,$96,$119,$107,$59,3,7,2,8,4,0,0,56,$563,$504
"$13,533",1,0,45,$12,$3,$8,$8,$0,$17,2,2,0,3,7,0,0,41,$31,$14
"$59,481",0,1,47,$178,$3,$85,$71,$66,$58,2,3,3,8,2,0,0,45,$403,$345
"$72,117",0,1,34,$707,$20,$171,$65,$60,$50,1,9,7,9,5,0,0,43,"$1,023",$973
"$21,955",1,0,81,$5,$1,$7,$17,$14,$11,2,2,1,3,6,0,0,34,$44,$33
"$67,131",0,1,72,$465,$71,$250,$93,$35,$62,3,9,2,12,6,0,0,64,$914,$852
"$36,802",1,0,23,$16,$1,$2,$0,$0,$1,1,1,0,3,5,0,0,40,$19,$18
"$71,853",0,0,29,$358,$108,$413,$141,$97,$32,1,2,8,6,1,0,0,38,"$1,117","$1,085"
"$28,249",0,0,80,$1,$9,$7,$2,$14,$10,1,2,0,3,6,0,0,59,$33,$23
"$47,808",0,1,30,$123,$1,$26,$2,$0,$72,2,3,2,3,7,0,0,45,$152,$80
"$25,509",1,0,15,$40,$3,$30,$10,$7,$11,3,3,0,3,9,0,1,46,$90,$79
"$51,012",0,0,86,$102,$9,$63,$2,$9,$24,1,4,1,4,6,0,0,74,$185,$161
"$70,596",0,0,68,$347,$44,$534,$17,$0,$26,1,3,5,12,2,0,0,35,$942,$916
"$85,431",0,0,54,$376,$53,$462,$168,$53,$53,1,2,7,7,0,0,0,68,"$1,112","$1,059"
"$42,664",0,1,44,$21,$0,$3,$0,$0,$0,1,1,0,3,6,0,0,53,$24,$24
"$42,586",1,1,7,$194,$2,$56,$0,$0,$0,5,4,1,6,8,0,1,65,$252,$252
"$29,760",1,0,87,$64,$4,$68,$7,$5,$17,4,3,1,4,8,0,0,35,$148,$131
"$28,973",0,0,59,$206,$0,$46,$3,$2,$12,2,5,1,5,8,0,0,43,$257,$245
"$39,435",1,0,16,$71,$0,$18,$0,$0,$13,1,3,1,2,7,0,0,47,$89,$76
"$65,370",0,0,1,$71,$22,$112,$138,$89,$29,1,2,3,13,1,0,0,36,$432,$403
"$20,194",1,0,64,$0,$4,$7,$11,$10,$15,2,2,0,3,6,0,0,41,$32,$17
"$42,473",1,1,72,$93,$1,$21,$0,$4,$25,3,2,1,4,5,0,0,44,$119,$94
"$64,590",0,0,98,$920,$138,$168,$36,$46,$30,1,9,4,10,6,0,0,52,"$1,308","$1,278"
"$71,232",0,1,91,$653,$17,$170,$34,$26,$17,2,11,2,10,7,0,0,61,$900,$883
"$34,600",1,1,8,$199,$33,$60,$8,$3,$15,5,5,2,5,8,0,1,49,$303,$288
"$46,904",1,1,20,$153,$4,$56,$0,$9,$31,4,5,1,4,8,0,0,53,$222,$191
"$49,094",0,1,6,$376,$0,$38,$11,$8,$69,5,6,3,6,6,0,0,47,$433,$364
"$36,075",1,0,54,$46,$0,$30,$12,$1,$30,1,2,0,4,6,0,0,37,$89,$59
"$60,839",1,1,72,$600,$21,$128,$223,$150,$128,13,2,2,12,8,0,0,41,"$1,122",$994
"$77,298",0,1,46,$425,$115,$292,$23,$35,$79,1,6,6,11,3,0,0,41,$890,$811
"$34,026",1,1,11,$18,$6,$15,$12,$8,$17,3,2,1,3,5,0,0,70,$59,$42
"$48,918",1,1,21,$52,$0,$9,$0,$0,$1,2,1,0,4,4,0,0,57,$61,$60
"$82,122",0,0,89,$734,$22,$350,$151,$25,$100,1,3,9,13,1,0,0,58,"$1,282","$1,182"
"$37,697",1,0,82,$34,$6,$21,$11,$4,$8,1,2,1,3,6,0,0,44,$76,$68
"$34,074",1,1,69,$135,$1,$41,$10,$1,$67,5,3,3,3,6,0,0,68,$188,$121
"$28,520",1,1,55,$11,$0,$10,$0,$2,$20,1,1,1,2,6,0,0,60,$23,$3
"$62,535",0,1,13,$163,$48,$90,$0,$45,$52,1,3,2,8,3,0,0,65,$346,$294
"$36,273",1,0,80,$29,$3,$30,$3,$2,$9,2,3,0,3,6,0,0,43,$67,$58
"$63,404",0,2,97,$734,$26,$70,$11,$44,$17,2,6,3,4,4,0,0,56,$885,$868
"$75,774",1,0,27,$340,$21,$134,$258,$14,$56,1,7,5,8,4,0,0,39,$767,$711
"$78,416",0,1,99,$453,$38,$279,$188,$38,$183,2,7,7,10,3,0,0,44,$996,$813
"$75,702",0,1,87,"$1,073",$0,$629,$145,$37,$37,1,10,5,13,6,0,0,46,"$1,884","$1,847"
"$59,385",1,1,85,$135,$0,$10,$0,$4,$36,2,3,1,4,5,0,0,69,$149,$113
"$37,070",1,1,30,$231,$7,$137,$4,$15,$39,9,5,1,8,7,0,1,54,$394,$355
"$44,689",1,1,82,$18,$0,$5,$0,$0,$11,2,1,1,2,7,0,0,69,$23,$12
"$53,977",0,1,21,$620,$16,$165,$0,$24,$82,5,5,5,12,5,0,0,62,$825,$743
"$7,144",0,2,92,$81,$4,$33,$5,$2,$291,0,23,1,1,0,0,0,54,$125,-$166
"$18,701",1,1,95,$12,$4,$2,$10,$6,$10,4,2,0,4,5,0,0,56,$34,$24
"$90,369",0,0,2,$292,$51,$981,$224,$23,$17,1,4,6,6,1,0,1,64,"$1,571","$1,554"
"$63,159",0,0,74,$965,$34,$586,$89,$86,$37,1,3,5,8,3,0,0,46,"$1,760","$1,723"
"$37,758",1,1,49,$27,$2,$10,$0,$0,$1,2,1,0,3,8,0,0,54,$39,$38
"$46,757",0,1,71,$777,$30,$163,$0,$51,$122,6,4,4,7,9,0,0,57,"$1,021",$899
"$79,734",0,0,72,$572,$8,$232,$23,$62,$17,1,4,3,6,1,0,0,51,$897,$880
"$63,207",0,0,68,$438,$169,$565,$91,$169,$70,1,2,3,6,7,0,0,28,"$1,432","$1,362"
"$72,071",0,1,4,$531,$69,$300,$150,$138,$150,3,5,4,8,2,0,0,66,"$1,188","$1,038"
"$21,840",1,0,80,$17,$0,$9,$0,$0,$1,1,1,0,3,9,0,0,37,$26,$25
"$58,582",0,1,15,$402,$35,$106,$101,$77,$42,2,9,2,9,5,0,0,38,$721,$679
"$72,282",0,0,70,$503,$27,$419,$90,$139,$153,1,5,7,9,7,0,1,69,"$1,178","$1,025"
"$50,387",0,2,91,$369,$9,$87,$12,$14,$34,3,6,2,8,5,0,0,64,$491,$457
"$32,583",1,1,10,$5,$0,$3,$0,$0,$1,1,1,0,2,7,0,0,59,$8,$7
"$62,568",0,1,99,$362,$17,$398,$80,$35,$61,3,5,3,5,4,0,0,58,$892,$831
"$44,635",1,1,25,$56,$0,$9,$0,$0,$3,2,2,0,3,7,0,0,49,$65,$62
"$33,316",1,1,34,$79,$1,$31,$4,$4,$12,3,2,1,4,6,0,0,49,$119,$107
"$63,967",0,1,57,$387,$84,$141,$73,$35,$162,3,4,4,12,2,0,0,52,$720,$558
"$52,513",0,0,84,$367,$17,$241,$104,$188,$232,2,9,5,9,7,0,0,42,$917,$685
"$25,293",1,0,51,$15,$0,$11,$0,$2,$9,1,1,1,2,8,0,0,51,$28,$19
"$54,111",0,1,97,$267,$6,$54,$8,$3,$50,2,5,2,6,5,0,0,55,$338,$288
"$78,394",0,0,13,$298,$27,$697,$216,$24,$166,1,4,6,5,2,0,1,34,"$1,262","$1,096"
"$80,739",0,0,92,$674,$92,$736,$39,$0,$92,1,3,11,9,1,0,0,62,"$1,541","$1,449"
"$22,669",1,0,30,$16,$14,$36,$37,$22,$48,3,4,1,2,9,0,1,45,$125,$77
"$29,236",1,0,30,$37,$4,$24,$16,$9,$9,2,4,0,3,9,0,0,33,$90,$81
"$44,911",0,1,11,$159,$0,$22,$2,$1,$31,3,4,1,4,7,0,0,61,$184,$153
"$54,693",0,1,72,$686,$17,$142,$23,$26,$35,8,6,4,13,6,0,0,58,$894,$859
"$48,186",1,0,39,$97,$3,$66,$12,$7,$34,3,4,1,4,7,0,0,46,$185,$151
